,Open,Volume,Market Cap,Close
840,-0.42271486309246503,-0.30170105944741477,-0.41113994695023,-0.42625599688395066
841,-0.42330703368563805,-0.3033451661998531,-0.4116326263434469,-0.4322194137098389
842,-0.42398874154673116,-0.2966561599412116,-0.41220281516142304,-0.42846991959916436
843,-0.42742950782325384,-0.29299779730648473,-0.4151539691741197,-0.42704571931590196
844,-0.4270423276218128,-0.2965757991420647,-0.4148040473965859,-0.4274034568278115
845,-0.42616803675284465,-0.3001433171120716,-0.414031938756244,-0.4251659099372829
846,-0.4259742720893642,-0.3001810645979396,-0.41384804097102645,-0.42571264085171073
847,-0.42469641897533433,-0.30280809547507614,-0.41272767312034925,-0.426056878834869
848,-0.42433802820137095,-0.30369759933098883,-0.41240098424494126,-0.4256181441504516
849,-0.42429156765143033,-0.30396241971970595,-0.41234240226305274,-0.4262728712948899
850,-0.42404645468073243,-0.3041224097786887,-0.41211333939729783,-0.42588138496110206
851,-0.42432331121792155,-0.30449383364736965,-0.41233495020010674,-0.42659011022054544
852,-0.42424534880377274,-0.3049002312965483,-0.412248335709348,-0.4255371469779438
853,-0.42456549690541523,-0.30447745870835763,-0.4125086605769205,-0.42394420258529003
854,-0.42422257507755917,-0.304299166672743,-0.4121939778914824,-0.422317509370758
855,-0.42324623213357704,-0.30333087534398806,-0.411331381281674,-0.4223141344885702
856,-0.4218873013315296,-0.3036353022127014,-0.41013717344985284,-0.4210451787859476
857,-0.4212231303138533,-0.302742356849049,-0.40954524214234006,-0.4228811146961249
858,-0.4202761676251516,-0.30288925958936913,-0.40870718872251666,-0.4227764933483023
859,-0.4206758357778772,-0.3034055781976083,-0.40903681538445075,-0.4222263875516866
860,-0.4208745687660622,-0.3040345354851271,-0.409190063273128,-0.4238733300593457
861,-0.420716683463692,-0.3045805023940055,-0.4090334424293291,-0.42546627445199947
862,-0.42143636543901397,-0.30476552987398275,-0.409639350140673,-0.42542240098355777
863,-0.42259879228504127,-0.30438904092817287,-0.4106297348852819,-0.4255371469779438
864,-0.4232005235462945,-0.3045433782094892,-0.4111333652244751,-0.42594550772267076
865,-0.4235474200339142,-0.30443831848418595,-0.4114161243880694,-0.42570251620514726
866,-0.4239151566294842,-0.3046044267153498,-0.4117184661384641,-0.4246360534337943
867,-0.42333587682473406,-0.3044445035514453,-0.4111958828520136,-0.4251355359975925
868,-0.42316171690197996,-0.30574626512281483,-0.41102876695314805,-0.4252300326988516
869,-0.4233193873578765,-0.3060796202369899,-0.41115026666263904,-0.4266204841602359
870,-0.4234229433582065,-0.30528816820094795,-0.41122538186311064,-0.4254291507479334
871,-0.42420503823414224,-0.3039103707551493,-0.41188946508018237,-0.42554389674231946
872,-0.4239134110018853,-0.3046478473632215,-0.4116197004015369,-0.4241095718124935
873,-0.42386571508472093,-0.30357360083384505,-0.4115604361773081,-0.42390370399903615
874,-0.42316032039990087,-0.30354075219227195,-0.41092957401774605,-0.4241736945740622
875,-0.4226829852469277,-0.30510099376219213,-0.4104968155867117,-0.42470692595973863
876,-0.4226039217446011,-0.3057998495160352,-0.4104100895142618,-0.4225537511239058
877,-0.42278758862381705,-0.30422137458718146,-0.4105525506414512,-0.4233805972599231
878,-0.42181151423792707,-0.3038112687112599,-0.4096858334791903,-0.42359321483775614
879,-0.4217378756090618,-0.30413672991909446,-0.4096020962020396,-0.4230903573917701
880,-0.4218102788707032,-0.3041737742888822,-0.40964613749554446,-0.42317810432865355
881,-0.4216352864178635,-0.30433737122712873,-0.40947508435700475,-0.4226921212936066
882,-0.4215590696313136,-0.30499387320911253,-0.409391386930458,-0.4228507407564345
883,-0.4212911023669745,-0.30596289492876505,-0.40914080473854886,-0.42213526573261534
884,-0.42122068643521476,-0.3045631607780468,-0.40906221297138523,-0.42021833264993036
885,-0.42081392834885656,-0.30308880473685024,-0.4086885497980188,-0.4212611712459685
886,-0.4196087470545604,-0.3031808492064292,-0.40761993831777876,-0.42148728835255284
887,-0.41953811627632703,-0.30405184063896157,-0.4075406690903473,-0.4209371825559372
888,-0.4196024627952042,-0.3046997220560506,-0.4075805212883608,-0.4205963194549668
889,-0.4194214277852914,-0.30528374393847446,-0.407406300823816,-0.4198842193133356
890,-0.4191608190126768,-0.3054026997525498,-0.4071604417254917,-0.42047144881401727
891,-0.4186621872029968,-0.30537393486888864,-0.4067079253649994,-0.4190539982951304
892,-0.41870459252574604,-0.30337924795027266,-0.4067268320855561,-0.41821702751254963
893,-0.4179962437019124,-0.3025106119135438,-0.4060899349505259,-0.4174306799627862
894,-0.4171875884306638,-0.3024812831589223,-0.4053656709453337,-0.4145451556921952
895,-0.41640608438253074,-0.30050290916499683,-0.40466331361416646,-0.41192287223225454
896,-0.4145646352563317,-0.29817065676172066,-0.40303435163306317,-0.4149602662012978
897,-0.41224273570329084,-0.3008213871582861,-0.4009853850082262,-0.41435278740748904
898,-0.41264014796804255,-0.30162856671530786,-0.4013136758779146,-0.4123211083304179
899,-0.41254268823640416,-0.30101300021468236,-0.4012076206685057,-0.41339769574833435
900,-0.4115131439343688,-0.3016692871562643,-0.40028836446994526,-0.41078216205276935
901,-0.41148486476726626,-0.2997577869949734,-0.40024484601636473,-0.4099451912701886
902,-0.41024474406518235,-0.3003546039248595,-0.3991391511580764,-0.40820712694345823
903,-0.40914618033346645,-0.30130661879104814,-0.3981562965835973,-0.4075220258593296
904,-0.40775878237365193,-0.29811929253863056,-0.3969200017318909,-0.40697529494490187
905,-0.40667652011812905,-0.2990301565959556,-0.3959514854047272,-0.4041100199674378
906,-0.40587127553465063,-0.29688025070166535,-0.3952235631140887,-0.40045502255802246
907,-0.40401196729532424,-0.29497525486654813,-0.39357150053486484,-0.3973366314164713
908,-0.401253204293796,-0.2915251486688527,-0.3911307737803778,-0.3925611731206978
909,-0.3982299652831264,-0.28725071710265493,-0.3884569879415678,-0.3972320100686487
910,-0.39421792223299934,-0.2905670050076595,-0.38491260827374085,-0.3934318927251569
911,-0.3945405947807079,-0.29438443983199025,-0.38517156546858444,-0.38136331402149176
912,-0.39282453542772994,-0.2843453926512493,-0.38364122098016146,-0.3671111865423034
913,-0.3857930400360325,-0.2601918540292606,-0.3774421678231978,-0.36436403244141324
914,-0.3751059856057172,-0.23751237601913136,-0.36802940415214164,-0.3728721104369221
915,-0.36901702169420103,-0.2467856344701066,-0.3626531145352628,-0.37688147047605913
916,-0.3694281572774612,-0.256796081851607,-0.3629868266811178,-0.37282823696848033
917,-0.3720217570523221,-0.2738972797699886,-0.3652382391562931,-0.37725270751672
918,-0.37157992527913014,-0.2833145905993218,-0.36482081842572217,-0.374927413689308
919,-0.3730855962227241,-0.2851017491749773,-0.3661160826071878,-0.3895879019132233
920,-0.37291385332279925,-0.28107844833602613,-0.3659361762584658,-0.39827484866468693
921,-0.3797866845936593,-0.2770784769402982,-0.3719555685464281,-0.3891390425822424
922,-0.38765315394963534,-0.28017131202847106,-0.37885001793105416,-0.38961152608853805
923,-0.3873622518242271,-0.28654054373513865,-0.3785657938592572,-0.39090748084866317
924,-0.3875214262054397,-0.29209087115857474,-0.37867736758030657,-0.39520708075595323
925,-0.38822805625748363,-0.2938299531314895,-0.37927384345069826,-0.39163645540123354
926,-0.39085568234261886,-0.29403087465238387,-0.3815635475742348,-0.3901717565317172
927,-0.39035175993852367,-0.293615728677324,-0.3810911792368592,-0.3903405006411085
