Date,Close,Volume,Close off high,Volatility
2013-06-25,103.95,25801388.321168,-0.07692307692307732,0.053482221569203583
2013-06-26,104.0,25801388.321168,0.10370370370370452,0.02612987515726303
2013-06-27,101.44,25801388.321168,0.7655172413793085,0.027884615384615438
2013-06-28,94.65,25801388.321168,0.5069075451647167,0.09249066247297029
2013-06-29,94.99,25801388.321168,0.430615164520745,0.0738432283963659
2013-06-30,96.61,25801388.321168,-0.22564102564102417,0.04105263157894743
2013-07-01,88.05,25801388.321168,0.6919014084507042,0.1165008717054661
2013-07-02,90.13,25801388.321168,-0.09394572025051973,0.05440090857467339
2013-07-03,77.53,25801388.321168,0.9214285714285719,0.15485012719831878
2013-07-04,80.53,25801388.321168,-0.5355535553555358,0.14082900240841678
2013-07-05,68.43,25801388.321168,0.5991706979958527,0.1808976122015252
2013-07-06,70.28,25801388.321168,0.1540342298288495,0.11941605839416068
2013-07-07,74.56,25801388.321168,-1.0,0.11549090909090906
2013-07-08,76.52,25801388.321168,-0.059459459459459074,0.09673202614379092
2013-07-09,76.69,25801388.321168,-0.442906574394464,0.07605263157894739
2013-07-10,86.76,25801388.321168,-0.9555555555555565,0.14077163712200205
2013-07-11,88.98,25801388.321168,-0.5000000000000013,0.059090909090909124
2013-07-12,93.59,25801388.321168,0.31522425773847096,0.17790514722409528
2013-07-13,98.13,25801388.321168,-0.9764474975466134,0.1084157889137142
2013-07-14,94.69,25801388.321168,0.37328767123287765,0.05916919959473154
2013-07-15,98.4,25801388.321168,-0.20364050056882876,0.09390022433500701
2013-07-16,97.45,25801388.321168,0.2956989247311814,0.03761755485893416
2013-07-17,98.5,25801388.321168,-0.22427440633245277,0.03918932892151786
2013-07-18,90.58,25801388.321168,0.30476190476190523,0.12791878172588828
2013-07-19,92.17,25801388.321168,-0.18108108108108145,0.08215832130565123
2013-07-20,89.39,25801388.321168,0.9373368146214076,0.04163043478260868
2013-07-21,90.76,25801388.321168,-0.3974683544303813,0.043976842574037
2013-07-22,91.61,25801388.321168,-0.5937499999999998,0.020869565217391323
2013-07-23,95.56,25801388.321168,-0.5172413793103482,0.05698689956331877
2013-07-24,94.51,25801388.321168,-0.010033444816058612,0.031289242360820375
2013-07-25,96.9,25801388.321168,-0.7514450867052062,0.03661375661375655
2013-07-26,96.02,25801388.321168,0.9727891156462638,0.015162454873646198
2013-07-27,94.12,25801388.321168,0.4399999999999977,0.04165798791918351
2013-07-28,99.76,25801388.321168,-0.7507598784194549,0.06970338983050846
2013-07-29,101.2,25801388.321168,-0.3580246913580256,0.04107505070993912
2013-07-30,107.99,25801388.321168,-1.0,0.07409597004630994
2013-07-31,106.09,25801388.321168,0.40750670241286713,0.06910606762390002
2013-08-01,104.0,25801388.321168,0.6032064128256529,0.04698239337162221
2013-08-02,104.5,25801388.321168,0.030927835051545394,0.06475300400534051
2013-08-03,104.0,25801388.321168,-0.05820105820105792,0.036172248803827765
2013-08-04,105.14,25801388.321168,-0.33333333333333337,0.023153882801334034
2013-08-05,106.22,25801388.321168,0.11913357400721969,0.026350837138508332
2013-08-06,106.75,25801388.321168,-0.30769230769231004,0.01705397301349319
2013-08-07,106.75,25801388.321168,,0.0
2013-08-08,103.0,25801388.321168,0.36612021857923627,0.05142857142857138
2013-08-09,102.8,25801388.321168,0.5485564304461947,0.036965169302415855
2013-08-10,103.0,25801388.321168,0.20805369127516804,0.014494163424124603
2013-08-11,105.0,25801388.321168,-0.8442622950819689,0.02368932038834949
2013-08-12,106.64,25801388.321168,-0.39555555555555577,0.04285714285714286
2013-08-13,109.0,25801388.321168,-0.8510638297872362,0.043929339190578454
2013-08-14,112.56,25801388.321168,-0.3028571428571435,0.06389193136181087
2013-08-15,109.99,25801388.321168,0.534117647058826,0.03775764036958067
2013-08-16,108.99,25801388.321168,0.7513227513227521,0.034363636363636374
2013-08-17,113.5,25801388.321168,-0.9095840867992767,0.050738599871547864
2013-08-18,113.5,25801388.321168,-0.11524163568773327,0.023858093126385788
2013-08-19,119.0,25801388.321168,-0.2807794508414526,0.0995766449109191
2013-08-20,121.2,25801388.321168,-0.341818181818181,0.046218487394957986
2013-08-21,123.3,25801388.321168,-0.38432122370936805,0.04314825509446407
2013-08-22,121.15,25801388.321168,0.6206896551724066,0.023519870235198748
2013-08-23,118.5,25801388.321168,0.9662921348314595,0.02918032786885248
2013-08-24,120.05,25801388.321168,-0.20474777448071124,0.028436418867606145
2013-08-25,122.11,25801388.321168,-0.5392670157068078,0.03193979933110362
2013-08-26,120.06,25801388.321168,0.9078014184397194,0.02309393170092534
2013-08-27,126.5,25801388.321168,-0.7935843793584394,0.05971516615307739
2013-08-28,122.62,25801388.321168,1.0,0.03716002530044267
2013-08-29,122.39,25801388.321168,0.7583892617449588,0.01215136193116954
2013-08-30,133.49,25801388.321168,-0.693766937669378,0.12063751532488766
2013-08-31,135.35,25801388.321168,0.3561811505507957,0.06138703133218114
2013-09-01,138.34,25801388.321168,0.35818181818181793,0.08139706970549061
2013-09-02,135.85,25801388.321168,0.8346253229974148,0.08374810647046103
2013-09-03,136.77,25801388.321168,-0.41198501872659465,0.039377627018656464
2013-09-04,126.74,25801388.321168,0.7003350885591197,0.15300666520178716
2013-09-05,126.43,25801388.321168,0.04266389177939467,0.07581255916692962
2013-09-06,119.15,25801388.321168,1.0,0.0647482014388489
2013-09-07,124.15,25801388.321168,-0.5213903743315531,0.06291529985701072
2013-09-08,121.66,25801388.321168,0.4468085106382975,0.034077177152984806
2013-09-09,127.11,25801388.321168,-0.5810955961331896,0.07639914656162812
2013-09-10,125.91,25801388.321168,0.9947916666666714,0.03017207511589537
2013-09-11,135.25,25801388.321168,-0.6456043956043943,0.11565652553816837
2013-09-12,133.13,25801388.321168,0.381733021077288,0.03150129103651796
2013-09-13,134.98,25801388.321168,-0.0207156308851143,0.03997590905668901
2013-09-14,129.22,25801388.321168,0.8997134670487121,0.051699874083401154
2013-09-15,130.37,25801388.321168,-0.3270440251572384,0.024574961360123698
2013-09-16,131.72,25801388.321168,-0.3220338983050821,0.022543175913189578
2013-09-17,131.66,25801388.321168,-0.7204574332909794,0.05980697621399795
2013-09-18,131.47,25801388.321168,0.3007518796992421,0.020195884898640926
2013-09-19,129.65,25801388.321168,0.2771084337349341,0.02527213214584777
2013-09-20,127.04,25801388.321168,0.9194630872483223,0.06892829606784887
2013-09-21,127.43,25801388.321168,-0.004219409282702591,0.01866876723119353
2013-09-22,129.12,25801388.321168,0.3115646258503393,0.0574802533823414
2013-09-23,125.95,25801388.321168,0.9178470254957489,0.0547371685532641
2013-09-24,127.25,25801388.321168,-0.7971014492753676,0.016422054740182414
2013-09-25,128.22,25801388.321168,0.24576271186440612,0.018527241325168784
2013-09-26,128.38,25801388.321168,0.7214191852825229,0.0593557444817098
2013-09-27,133.78,25801388.321168,-0.6927999999999974,0.04847215759267877
2013-09-28,134.78,25801388.321168,-0.4462540716612402,0.022949839276369836
2013-09-29,137.34,25801388.321168,0.10847457627118895,0.04373610081541887
2013-09-30,133.0,25801388.321168,0.32425742574257543,0.05891359825009102
2013-10-01,132.18,25801388.321168,0.5909090909090917,0.02321374736207404
2013-10-02,114.13,25801388.321168,0.24186343331206173,0.23733434305187429
2013-10-03,123.63,25801388.321168,-1.0,0.1031891655744867
2013-10-04,129.01,25801388.321168,-0.6766467065868229,0.05412851470707404
2013-10-05,128.55,25801388.321168,0.5684647302904473,0.018735909196921377
2013-10-06,129.0,25801388.321168,-0.6239316239316248,0.027344967279526258
2013-10-07,126.94,25801388.321168,0.703324808184145,0.030209379587421856
2013-10-08,126.0,25801388.321168,0.06521739130434501,0.021776866024932975
2013-10-09,130.69,25801388.321168,-0.656401944894651,0.04902661899086215
2013-10-10,130.59,25801388.321168,-0.18750000000000633,0.017142419836228738
2013-10-11,130.9,25801388.321168,-0.16129032258065445,0.01659655831739974
2013-10-12,135.19,25801388.321168,-0.8156862745098041,0.03896103896103892
2013-10-13,138.13,25801388.321168,-0.7420924574209231,0.030401656927287413
2013-10-14,140.52,25801388.321168,0.3793103448275843,0.03748115171968119
2013-10-15,145.24,25801388.321168,-0.9520766773163011,0.0444697023513532
2013-10-16,142.55,25801388.321168,0.9755102040816317,0.06728458633710939
2013-10-17,146.25,25801388.321168,-0.532934131736531,0.0351801137560564
2013-10-18,155.96,25801388.321168,-1.0,0.07098449135751872
2013-10-19,172.42,25801388.321168,-0.5353535353535352,0.13969597844910525
2013-10-20,174.61,25801388.321168,-0.8993288590604085,0.034719794943493
2013-10-21,182.21,25801388.321168,-0.47904191616766667,0.05732265446224245
2013-10-22,193.76,25801388.321168,-0.6314243759177653,0.0745688475225842
2013-10-23,213.62,25801388.321168,-1.0,0.10984691766652879
2013-10-24,198.23,25801388.321168,-0.215132924335378,0.22818478768082115
2013-10-25,186.69,25801388.321168,-0.1978926572275268,0.1536243613738682
2013-10-26,177.32,25801388.321168,0.7519747235387055,0.06753801013603626
2013-10-27,196.44,25801388.321168,-1.0,0.11234428086070218
2013-10-28,198.55,25801388.321168,-0.9786585365853679,0.03343356607716223
2013-10-29,204.39,25801388.321168,-0.8717948717948696,0.031427851926466785
2013-10-30,199.97,25801388.321168,1.0,0.04496306081510836
2013-10-31,204.0,25801388.321168,-0.6271721958925736,0.03167692538657865
2013-11-01,206.18,25801388.321168,-0.7920353982300895,0.022167729279058412
2013-11-02,206.22,25801388.321168,-0.4959083469721781,0.029687575919537364
2013-11-03,215.05,25801388.321168,-1.0,0.05369192679256275
2013-11-04,229.1,25801388.321168,-0.7762155828939663,0.07952110313984903
2013-11-05,245.24,25801388.321168,-0.5564648117839617,0.10662711051001264
2013-11-06,262.5,25801388.321168,-0.9451152579582875,0.07443418579949342
2013-11-07,296.41,25801388.321168,-0.6358517128108874,0.16287068174870073
2013-11-08,338.11,25801388.321168,-0.9736400670980105,0.14010407923451407
2013-11-09,339.11,25801388.321168,0.24085306202308643,0.15095398428731766
2013-11-10,326.62,25801388.321168,-0.3444051184317999,0.2105957227223209
2013-11-11,342.44,25801388.321168,-0.5527981767536094,0.12135459881380414
2013-11-12,360.33,25801388.321168,-0.7521239380309825,0.05832798927301344
2013-11-13,407.37,25801388.321168,-0.753732718894009,0.15028949774219463
2013-11-14,420.2,25801388.321168,-0.6287854119179426,0.07556408552939145
2013-11-15,417.95,25801388.321168,-0.045476304451890326,0.09961612741708584
2013-11-16,440.22,25801388.321168,-0.4211588353992526,0.0831336273006135
2013-11-17,492.11,25801388.321168,-0.7192575406032491,0.13683780841799706
2013-11-18,703.56,25801388.321168,-0.99789312392262,0.4205566071932015
2013-11-19,584.61,25801388.321168,0.2667276678485644,0.49065604130422585
2013-11-20,590.83,25801388.321168,-0.8833333333333342,0.26160074743070694
2013-11-21,722.43,25801388.321168,-0.8594580744346931,0.2626699421187239
2013-11-22,771.44,25801388.321168,-0.8330376153300219,0.1556755562307512
2013-11-23,797.82,25801388.321168,0.2870206087075198,0.09494622262537253
2013-11-24,774.25,25801388.321168,-0.21623860811930384,0.10619257695159812
2013-11-25,799.11,25801388.321168,-0.5886222222222245,0.07276655196502031
2013-11-26,928.1,25801388.321168,-0.9931110067324261,0.15853946110980105
2013-11-27,1001.96,25801388.321168,-1.0,0.11937002760188352
2013-11-28,1031.95,25801388.321168,-0.2094635583672778,0.11500129562080168
2013-11-29,1131.97,25801388.321168,-0.7949839404086654,0.14043051410255183
2013-11-30,1129.43,25801388.321168,0.078538259640619,0.04385630926977006
2013-12-01,955.85,25801388.321168,0.07003562156614129,0.29343088969989
2013-12-02,1043.33,25801388.321168,-0.7933509956413959,0.12298459145277596
2013-12-03,1078.28,25801388.321168,-0.5820261823328214,0.08103019877675836
2013-12-04,1151.17,25801388.321168,-0.8848301535597992,0.07977133948291525
2013-12-05,1045.11,25801388.321168,-0.15063168124392579,0.22316587579051458
2013-12-06,829.45,25801388.321168,1.0,0.20427291390855545
2013-12-07,698.23,25801388.321168,0.458912414886671,0.25669204616194985
2013-12-08,795.87,25801388.321168,-0.8991111448757884,0.18876826662460025
2013-12-09,893.19,25801388.321168,-0.592427143161031,0.1776643990929705
2013-12-10,988.51,25801388.321168,-0.8337622724239819,0.11756993006993002
2013-12-11,878.48,25801388.321168,0.4711682103376158,0.1691993488832944
2013-12-12,873.26,25801388.321168,0.0064923670819463375,0.0645574208749632
2013-12-13,892.58,25801388.321168,0.20406165891852002,0.09341927815492926
2013-12-14,872.6,25801388.321168,0.3847483257723041,0.051441906984497375
2013-12-15,876.12,25801388.321168,-0.671680837148464,0.06987398462223945
2013-12-16,705.97,25801388.321168,0.6474766355140185,0.24309065918462394
2013-12-17,682.12,25801388.321168,0.17321500605082707,0.17547460962385159
2013-12-18,522.7,25801388.321168,0.21030872068312645,0.3816130934827485
2013-12-19,691.96,25801388.321168,-0.8505432122932369,0.39367317843794564
2013-12-20,625.32,25801388.321168,0.5518194724650674,0.19277750568983884
2013-12-21,605.66,25801388.321168,0.29454061251664454,0.12114857235037914
2013-12-22,617.18,25801388.321168,0.22219482120838574,0.13476685832031643
2013-12-23,673.41,25801388.321168,-0.78531558608845,0.11396926891332008
2013-12-24,665.58,25801388.321168,-0.027404343329887837,0.05752870486049133
2013-12-25,682.21,25801388.321168,-0.9704996989765197,0.04985667332022636
2013-12-26,761.98,25801388.321168,-0.6637885086877733,0.13716115448723562
2013-12-27,735.07,46862700.0,0.3281176654670619,0.08373074101247245
2013-12-28,727.83,32505800.0,-0.07791896427715461,0.05651914686034841
2013-12-29,745.05,19011300.0,-0.791630084869765,0.04693358972598031
2013-12-30,756.13,20707700.0,-0.20561456752655372,0.035556754569366716
2013-12-31,754.01,20897300.0,-0.4136546184738933,0.029474431818181924
2014-01-01,771.4,22489400.0,-0.6123650637880229,0.026994450110600414
2014-01-02,802.39,38489500.0,-0.3250470809792848,0.06865432354158035
2014-01-03,818.72,37810100.0,-0.31467910282034384,0.056087687612879085
2014-01-04,859.51,38005000.0,-1.0,0.07025641648547869
2014-01-05,933.53,72898500.0,-0.6144258275439312,0.1140061731989983
2014-01-06,953.29,85565700.0,0.1458576429404912,0.11902141979595104
2014-01-07,802.0,81311700.0,1.0,0.17299707339750026
2014-01-08,842.72,74175600.0,-0.40825396825396987,0.11872008442317114
2014-01-09,846.86,59998600.0,-0.418797741614082,0.07156523702568128
2014-01-10,868.48,31876800.0,-0.8884544144885764,0.05738818221545079
2014-01-11,913.95,44754200.0,-0.7479919678714868,0.06890190471798181
2014-01-12,863.22,39623500.0,0.6884292178409808,0.084112657677251
2014-01-13,841.2,45580900.0,-0.272628530050691,0.06421837036003675
2014-01-14,833.27,20829800.0,0.4931734931734937,0.03561559353392565
2014-01-15,860.9,28107200.0,-0.4321811680572115,0.05035289033992694
2014-01-16,835.63,19149300.0,1.0,0.03548803310511569
2014-01-17,814.64,39031700.0,0.24867491166077738,0.05426068616759934
2014-01-18,840.0,18052700.0,-0.882769472856018,0.031149288663962597
2014-01-19,870.96,24365700.0,-1.0,0.05410523307052863
2014-01-20,870.2,27652700.0,-0.004305043050433555,0.037319684641779205
2014-01-21,863.91,18997300.0,0.36842105263157987,0.029057666877479557
2014-01-22,845.59,18453700.0,0.4980176883196079,0.03781091085204272
2014-01-23,822.04,15607100.0,0.8313178294573698,0.03814491519409552
2014-01-24,797.07,34912000.0,0.30553410553410343,0.04723806281385639
2014-01-25,853.61,24303900.0,-0.7710614688275652,0.08601677886064504
2014-01-26,885.28,32224300.0,-0.5498466257668706,0.06110017805266607
2014-01-27,771.39,49233600.0,0.7898300095665616,0.15361745421659506
2014-01-28,812.51,44875500.0,-0.3898046398046393,0.08464897547866979
2014-01-29,826.0,17984400.0,-0.19541080680976963,0.033359672082571956
2014-01-30,819.03,29918200.0,-0.2703562340966916,0.038062032396310085
2014-01-31,829.92,17107900.0,-0.7976128697457139,0.023545080214557118
2014-02-01,832.58,19668700.0,0.5857629685725079,0.03187265420402839
2014-02-02,825.37,11300900.0,0.6091476091476065,0.02887501500780414
2014-02-03,823.83,13940100.0,-0.7248182762201476,0.023371517328414707
2014-02-04,827.96,16609700.0,0.2698907956318235,0.023343894533668263
2014-02-05,811.91,22395100.0,1.0,0.030615933297990363
2014-02-06,781.55,50108700.0,0.5546525802519324,0.060348949839993025
2014-02-07,712.4,113643000.0,0.09895227008149088,0.1645173646578141
2014-02-08,673.92,38742600.0,0.597998331943288,0.08569549866346476
2014-02-09,682.9,39311400.0,0.03016485443704009,0.08491942930330917
2014-02-10,681.03,112758000.0,-0.703935774427256,0.22487230669876127
2014-02-11,672.17,72745200.0,0.06306068601583226,0.11089978054133148
2014-02-12,651.72,25367600.0,0.4186202277294,0.044409411344775294
2014-02-13,605.24,38588100.0,0.8812410841654765,0.08613380844135902
2014-02-14,661.99,102506000.0,-0.6053889036368463,0.25064457640933524
2014-02-15,650.92,26709200.0,-0.24689655172413294,0.043879558178241795
2014-02-16,616.63,40061700.0,0.19782528110712927,0.12425917395977287
2014-02-17,626.27,31948400.0,0.23609991941982278,0.080816632206177
2014-02-18,626.6,20015100.0,0.15352197471402484,0.05296893934562158
2014-02-19,623.03,13897800.0,0.3374139250191357,0.020879594868763576
2014-02-20,556.14,46905000.0,1.0,0.11489511948514665
2014-02-21,574.16,47308100.0,-0.6646980377214682,0.09425729061916394
2014-02-22,605.42,31254000.0,-0.6758497316636829,0.09734605739760374
2014-02-23,605.82,31434400.0,0.6955981099229038,0.06630171319273817
2014-02-24,546.32,57893900.0,0.7788419677840659,0.11370536598244335
2014-02-25,538.71,126314000.0,-0.9558568240059525,0.2239189989634236
2014-02-26,582.69,64642700.0,-0.40718899185622226,0.13261582005064784
2014-02-27,578.77,25540800.0,0.1141086401749909,0.04715894438236044
2014-02-28,549.26,28076100.0,0.7900949448293544,0.06722442642746253
2014-03-01,565.61,18668100.0,-0.5441478439425067,0.06199083503054996
2014-03-02,559.79,7950760.0,0.24230098779779574,0.03034042628210785
2014-03-03,667.76,96056900.0,-0.5062855537607981,0.25311077929465303
2014-03-04,666.78,55344600.0,0.4523926985693141,0.060666826289955816
2014-03-05,665.51,22461900.0,-0.3735714285714299,0.042026897214217096
2014-03-06,663.86,16068100.0,-0.4084084084084121,0.030066815144766175
2014-03-07,629.15,34150800.0,0.4774443764033496,0.07374569101774776
2014-03-08,617.45,18654200.0,0.15319426336375286,0.048724708572880526
2014-03-09,636.96,15396500.0,-0.5575949367088605,0.05127289837906253
2014-03-10,627.79,20639800.0,0.14122394082044543,0.04673675608567882
2014-03-11,634.11,11732500.0,-0.5597548518896873,0.031180826498924955
2014-03-12,632.1,18621200.0,0.7203023758099314,0.029307971071829822
2014-03-13,638.14,11634900.0,-0.09213483146066681,0.02106941068779398
2014-03-14,628.8,11913800.0,0.7418831168831288,0.019306108377471928
2014-03-15,636.12,4342080.0,-0.48986486486486935,0.018812463256907754
2014-03-16,631.11,5277290.0,0.3623804463336855,0.014783974862529407
2014-03-17,622.37,14648200.0,0.30341340075853185,0.02507449438914591
2014-03-18,614.83,24011500.0,-0.18665949435180929,0.029895149877782117
2014-03-19,609.89,14228900.0,0.8775193798449668,0.021013194331324283
2014-03-20,588.77,20572900.0,0.8849955076370195,0.03650676506765066
2014-03-21,571.49,38414100.0,0.5474520804114051,0.07271923711094884
2014-03-22,565.04,17360700.0,-0.17290748898678365,0.03179383031618749
2014-03-23,561.27,9288400.0,0.9166666666666696,0.016544117647058848
2014-03-24,583.41,22706900.0,-0.818913480885313,0.06184778937263331
2014-03-25,583.92,14020100.0,-0.7630553390490895,0.021930499290634738
2014-03-26,580.83,16401100.0,-0.03513371788149322,0.03268321107835733
2014-03-27,471.24,62225400.0,1.0,0.18839830420845818
2014-03-28,495.67,58828300.0,0.14983898465618428,0.11063838705620985
2014-03-29,491.17,11147100.0,0.8096497025776606,0.030156863526738548
2014-03-30,460.27,42958300.0,0.3322266030296752,0.09787355037878018
2014-03-31,457.0,28254000.0,0.31248423707440076,0.08576681808349551
2014-04-01,478.38,35685800.0,-0.11528429838289045,0.08389496717724283
2014-04-02,437.14,49647600.0,0.8159297585449983,0.13311349501189637
2014-04-03,444.72,40765500.0,-0.7207960773002612,0.07943818165154436
2014-04-04,447.53,22925500.0,-0.4428794992175271,0.057353139164385405
2014-04-05,461.91,13404500.0,-0.8286009292720735,0.043364377182770676
2014-04-06,460.5,10241400.0,-0.12808988764044826,0.028808804488562725
2014-04-07,449.42,15616600.0,0.5068807339449528,0.03779227252042386
2014-04-08,453.09,10921600.0,-0.2343059239610893,0.025267532003306455
2014-04-09,442.73,13204400.0,0.8840579710144911,0.03045147623460879
2014-04-10,365.18,55868300.0,0.8475897920604918,0.19138063582508025
2014-04-11,420.95,62562800.0,-0.7752866242038219,0.215831294162932
2014-04-12,421.12,19226500.0,0.552476910159531,0.05659435957138443
2014-04-13,414.06,22493500.0,-0.17013996889580185,0.07628244673278597
2014-04-14,458.79,50730200.0,-0.6486053222186605,0.15037485234915507
2014-04-15,515.59,49561000.0,-0.8958142377024146,0.14281039335035012
2014-04-16,527.39,56480100.0,-0.24292929292929288,0.07583591864874187
2014-04-17,495.96,34025500.0,0.5440904419321693,0.09195380573459083
2014-04-18,479.64,19042400.0,0.4663573085846888,0.05215812827753129
2014-04-19,501.56,19588200.0,-0.8787878787878788,0.06881020893281621
2014-04-20,498.17,12103100.0,0.26809785322016677,0.0399202790234181
2014-04-21,495.77,15171400.0,0.7040875071963164,0.03489773777474184
2014-04-22,487.92,11670900.0,0.9565217391304308,0.031567262084973347
2014-04-23,491.3,9814530.0,-0.47510094212651766,0.01521418625604064
2014-04-24,500.46,13009400.0,-1.0,0.03567499286907622
2014-04-25,461.45,46856500.0,0.3548387096774197,0.11467935771561125
2014-04-26,458.6,12214600.0,-0.23056994818652865,0.03344162876326619
2014-04-27,436.39,10949500.0,1.0,0.050170588749890645
2014-04-28,440.29,23876600.0,-0.41114274095160963,0.05709045319465075
2014-04-29,447.21,16401400.0,-0.4617253948967178,0.037410791399609025
2014-04-30,447.64,15244900.0,-0.5194444444444406,0.03222269462283791
2014-05-01,457.76,12871800.0,-0.5608628659476088,0.028997162835377472
2014-05-02,449.38,10394200.0,0.17687543014452767,0.031769284589819896
2014-05-03,437.76,9849640.0,0.24358974358974406,0.04165554072096122
2014-05-04,436.4,5621260.0,-0.3065843621399147,0.022165465657210552
2014-05-05,433.48,10004800.0,0.12209737827715306,0.03070518423110544
2014-05-06,428.96,12507300.0,0.5393303751512728,0.057204172050950755
2014-05-07,438.82,18332200.0,-0.17307692307692313,0.04117948479060886
2014-05-08,440.17,9446580.0,0.604288499025335,0.023388346858758072
2014-05-09,449.46,10347900.0,-0.48525896414342384,0.028511063655777207
2014-05-10,454.43,6682600.0,-0.6328767123287717,0.01620565644008337
2014-05-11,438.89,12251700.0,0.4995442114858697,0.04833450828339795
2014-05-12,441.46,7383770.0,-0.8007471980074685,0.018320784850558915
2014-05-13,440.67,7682670.0,-0.4770459081836309,0.011346907344914255
2014-05-14,443.97,9472960.0,-0.12662337662338086,0.01398125241153913
2014-05-15,447.25,7362980.0,-0.1734197730956224,0.013892016030981258
2014-05-16,448.06,6475100.0,-0.08771929824561331,0.01274056192583662
2014-05-17,448.9,2945790.0,0.31623931623933177,0.010443631170222277
2014-05-18,446.26,2857830.0,0.4068136272545029,0.011121016269222218
2014-05-19,446.18,6242620.0,-0.3811659192825104,0.009998206599713011
2014-05-20,485.72,40327500.0,-0.7481840193704614,0.10179023548654524
2014-05-21,491.77,14626000.0,-0.5220588235294075,0.022396047756278292
